frame_index_video,frame_index_matlab,matlab_sample_index_zero_based,frame_index_python,time_seconds,MATLAB_time_seconds_stored,included_in_analysis,exclusion_reason,MATLAB_ANG_deg,Python_fixed_ANG_deg,Python_adaptive_ANG_deg,MATLAB_PEN_deg,Python_fixed_PEN_deg,Python_adaptive_PEN_deg,MATLAB_FL_original_unit,MATLAB_FL_original_unit_name,Python_fixed_FL_original_unit,Python_fixed_FL_original_unit_name,Python_adaptive_FL_original_unit,Python_adaptive_FL_original_unit_name,MATLAB_FL_px_derived,Python_fixed_FL_px,Python_adaptive_FL_px,MATLAB_FL_mm,Python_fixed_FL_mm,Python_adaptive_FL_mm,fixed_minus_matlab_ANG_deg,adaptive_minus_matlab_ANG_deg,fixed_minus_matlab_PEN_deg,adaptive_minus_matlab_PEN_deg,fixed_minus_matlab_FL_mm,adaptive_minus_matlab_FL_mm,absolute_error_fixed_ANG_deg,absolute_error_adaptive_ANG_deg,absolute_error_fixed_PEN_deg,absolute_error_adaptive_PEN_deg,absolute_error_fixed_FL_mm,absolute_error_adaptive_FL_mm,adaptive_confidence_score,adaptive_confidence_angle,adaptive_confidence_length,adaptive_R_scale_global,adaptive_R_scale_angle,adaptive_R_scale_length,adaptive_angle_measurement_covariance_deg2,adaptive_length_side_measurement_covariance_px2,fixed_R_scale_angle,fixed_R_scale_length,fixed_angle_measurement_covariance_deg2,fixed_length_side_measurement_covariance_px2,adaptive_kalman_gain_length_side,adaptive_kalman_gain_angle,fixed_kalman_gain_length_side,fixed_kalman_gain_angle,adaptive_smoother_gain_length_side,adaptive_smoother_gain_angle,fixed_smoother_gain_length_side,fixed_smoother_gain_angle,detection_success,missing_detection_flag,hough_localmax_fallback_flag,hough_peak_source,raw_timtrack_alpha_deg,selected_timtrack_alpha_deg,hough_baseline_alpha_deg,hough_fallback_mass_below_10deg,hough_fallback_gap_to_lower_deg,fascicle_candidate_raw_rejected,fascicle_candidate_selection_reason,klt_affine_ok,klt_tracker_redetected,klt_tracker_found_fraction,klt_points_count,klt_tracked_count,klt_inlier_count,superficial_aponeurosis_rejected,deep_aponeurosis_rejected,MATLAB_superficial_x_left_1b,MATLAB_superficial_y_left_1b,MATLAB_superficial_x_right_1b,MATLAB_superficial_y_right_1b,MATLAB_deep_x_left_1b,MATLAB_deep_y_left_1b,MATLAB_deep_x_right_1b,MATLAB_deep_y_right_1b,Python_superficial_x_left_1b,Python_superficial_y_left_1b,Python_superficial_x_right_1b,Python_superficial_y_right_1b,Python_deep_x_left_1b,Python_deep_y_left_1b,Python_deep_x_right_1b,Python_deep_y_right_1b,MATLAB_fascicle_superficial_x_1b,MATLAB_fascicle_superficial_y_1b,MATLAB_fascicle_deep_x_1b,MATLAB_fascicle_deep_y_1b,Python_adaptive_fascicle_superficial_x_1b,Python_adaptive_fascicle_superficial_y_1b,Python_adaptive_fascicle_deep_x_1b,Python_adaptive_fascicle_deep_y_1b,Python_fixed_fascicle_superficial_x_1b,Python_fixed_fascicle_superficial_y_1b,Python_fixed_fascicle_deep_x_1b,Python_fixed_fascicle_deep_y_1b
720,721,720,720,21.595033142377254,21.625019078628664,True,,29.16611279192832,30.008083678489953,30.273754499667604,30.036355393052716,30.060780643001664,30.326451464179314,47.70361242090927,mm,46.72785451064631,mm,46.357312852417394,mm,528.7856051390731,517.9695115381306,513.8621266875458,47.70361242090927,46.72785451064631,46.357312852417394,0.8419708865616329,1.1076417077392833,0.02442524994894768,0.2900960711265981,-0.9757579102629634,-1.3462995684918795,0.8419708865616329,1.1076417077392833,0.02442524994894768,0.2900960711265981,0.9757579102629634,1.3462995684918795,0.9543155324250807,0.918590381336933,0.9821151487280907,0.6904089960219699,0.9529478390239715,0.5466404369885478,2.911534014816223,54.66404369885478,1.0,1.0,3.055292111054342,100.0,0.0064444297404139955,0.007236056928593413,0.005285608056155635,0.007310979363937778,0.9980650214175315,0.9806845610855965,0.9987062601247146,0.982095977888178,True,False,False,houghpeaks,30.0,30.0,30.0,0.09734195402298851,2.0,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,41.31642367095204,706.0,49.533114647558705,1.0,303.4266382655978,706.0,314.1354238306991,1.0,43.19026938741654,706.0,49.43072737350641,1.0,308.4186832507953,706.0,309.06709698688724,737.5561107324781,49.90089735722163,275.8149860917628,307.601013806212,727.9143970949281,49.62470733713958,284.12941159019744,308.67908750549987,728.1624166739878,49.62690273538475,279.6242050923967,308.674943905816
721,722,721,721,21.625026243963887,21.65501217027725,True,,28.921296986111088,29.80425842793275,30.067965033859366,29.83866511626384,29.852468568479253,30.116175174405868,47.898032282639086,mm,46.93298053257932,mm,46.56046553122482,mm,530.940712876591,520.2432950554157,516.1140360660423,47.898032282639086,46.93298053257932,46.56046553122482,0.8829614418216636,1.1466680477482782,0.013803452215412904,0.27751005814202756,-0.9650517500597644,-1.3375667514142648,0.8829614418216636,1.1466680477482782,0.013803452215412904,0.27751005814202756,0.9650517500597644,1.3375667514142648,0.9612145668289582,0.9453319108750049,0.9922552763325607,0.648948996157806,0.7492501635907528,0.5132905667635053,2.289178114025002,51.329056676350525,1.0,1.0,3.055292111054342,100.0,0.006829484877685089,0.009297330151389543,0.005264592496882082,0.00738925404794261,0.996018772346276,0.981429076118656,0.9973480591177302,0.9829264165867979,True,False,False,houghpeaks,31.0,31.0,31.0,0.20171367368796858,2.0,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,41.110169910228954,706.0,49.801328135183866,1.0,302.6057452434671,706.0,313.8945314045187,1.0,42.95283430200448,706.0,49.663432761861806,1.0,308.21960670797074,706.0,308.8128119561634,737.273068095057,50.18685889120363,272.5487168872067,306.95390892750623,727.4944883040495,49.86802975492361,280.8330469629424,308.45506547687313,727.7364724473958,49.870333100199716,276.3065310667551,308.4512567492339
722,723,722,722,21.655019345550524,21.68500526192583,True,,28.754581275644522,29.60412185858152,29.865096049401075,29.648620090923295,29.632841654870845,29.893815845690398,48.140485823944616,mm,47.219291417377846,mm,46.84506325124171,mm,533.6282649518121,523.4169975654112,519.2687484654406,48.140485823944616,47.219291417377846,46.84506325124171,0.8495405829369993,1.1105147737565524,-0.015778436052450218,0.24519575476710287,-0.9211944065667694,-1.295422572702904,0.8495405829369993,1.1105147737565524,0.015778436052450218,0.24519575476710287,0.9211944065667694,1.295422572702904,0.9600454635947782,0.9403078529149714,0.9874488481457401,0.6557341135573067,0.7843874401346748,0.5274195288137669,2.3965327578535818,52.74195288137668,1.0,1.0,3.055292111054342,100.0,0.006628862909982269,0.008967746788622787,0.005250873792988705,0.007461513805195555,0.9961717914569906,0.9898908381369338,0.9974501662156715,0.9907899112848734,True,False,False,houghpeaks,29.5,29.5,29.5,0.19848975188781015,1.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,41.15560947558819,706.0,49.736305133060974,1.0,302.6332164009263,706.0,313.634873600442,1.0,43.01645144064636,706.0,49.594488798747285,1.0,308.23572297059224,706.0,308.5891077792432,737.6099473688091,50.12103610911839,269.78429422365724,306.8276457139227,727.9802287516844,49.79957640990783,277.6702344301439,308.37440532215754,728.220835284293,49.80182140105691,273.13101025559786,308.3721300131272
723,724,723,723,21.685012447137158,21.714998353574416,True,,28.62621564392311,29.457417062673045,29.71578855694142,29.510221827556258,29.475696287734962,29.734067782003336,48.39412036062,mm,47.49884508207999,mm,47.12375167628571,mm,536.4397562656496,526.515797556784,522.3579574373287,48.39412036062,47.49884508207999,47.12375167628571,0.8312014187499344,1.0895729130183085,-0.03452553982129558,0.22384595444707855,-0.8952752785400122,-1.2703686843342936,0.8312014187499344,1.0895729130183085,0.03452553982129558,0.22384595444707855,0.8952752785400122,1.2703686843342936,0.9560550706208759,0.9470327023915203,0.9886990282031263,0.6796378165499732,0.7377093886221808,0.5234265479884965,2.2539176753080707,52.34265479884965,1.0,1.0,3.055292111054342,100.0,0.006660441059560304,0.009540650976923923,0.005236729177964505,0.007474583674671265,0.9995012764100298,0.9839040223574553,0.9996700975761543,0.9852450550685806,True,False,True,angle_profile_localmax,29.0,29.0,29.0,0.30032062700391876,8.0,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,41.16938558620978,706.0,49.671880525220026,1.0,302.95617854560584,706.0,313.8343587884864,1.0,42.95528486001804,706.0,49.47533435817411,1.0,308.52741275420186,706.0,308.7523307885735,738.0027951719013,50.05784308406155,267.1353649094206,307.062658642754,728.4499438510485,49.68295811014526,274.78469482139536,308.614759017181,728.6901140323706,49.68517927535122,270.24152541568833,308.6133095977022
724,725,724,724,21.71500554872379,21.744991445222997,True,,28.422963595665085,29.270707848972535,29.52648257299012,29.36155919376255,29.304517236467348,29.560291960484932,48.57803732443704,mm,47.70438288151278,mm,47.32883474434268,mm,538.478441347803,528.7941455504966,524.6312648189464,48.57803732443704,47.70438288151278,47.32883474434268,0.8477442533074502,1.1035189773250345,-0.05704195729520123,0.19873276672238305,-0.8736544429242628,-1.2492025800943622,0.8477442533074502,1.1035189773250345,0.05704195729520123,0.19873276672238305,0.8736544429242628,1.2492025800943622,0.9633450912009828,0.9423279892697843,0.9870617388239702,0.6368462264767524,0.7700736732902907,0.528697791893995,2.352800018934464,52.8697791893995,1.0,1.0,3.055292111054342,100.0,0.00655408567100019,0.009203704802294765,0.005211158923936568,0.0075294004298472675,0.9875304565426595,0.958548369411717,0.9916593008809493,0.9615468019448206,True,False,False,houghpeaks,27.5,27.5,27.5,0.2939501779359431,1.0,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,40.84697087696754,706.0,50.084542147525745,1.0,302.493618694792,706.0,314.04366827911196,1.0,42.667837773762365,706.0,49.77292771617934,1.0,308.3871555385837,706.0,308.80316560342504,737.274870889661,50.494334840888506,263.70576425246287,306.79754011777436,728.0326534844136,49.994975921394754,271.5362998579947,308.54679500474805,728.2660171290596,49.99732779328766,266.98865045988526,308.5441115041509
725,726,725,725,21.74499865031043,21.77498453687158,True,,28.09547819478733,28.96315495457233,29.21663017058944,29.025005417392222,28.99426385808482,29.24773907410193,49.003718463144516,mm,48.082410204025386,mm,47.70248175727074,mm,543.1970370076374,532.9845075870269,528.7730719445001,49.003718463144516,48.082410204025386,47.70248175727074,0.8676767597850024,1.1211519758021105,-0.03074155930740119,0.2227336567097069,-0.9213082591191295,-1.3012367058737766,0.8676767597850024,1.1211519758021105,0.03074155930740119,0.2227336567097069,0.9213082591191295,1.3012367058737766,0.8461924682338029,0.834802299739394,0.986780153302998,1.6762537354762637,1.8093043389212484,0.5296397297657993,5.527953273202481,52.96397297657993,1.0,1.0,3.055292111054342,100.0,0.006581438491744522,0.00407003458077604,0.0052275186536839815,0.007769668072951215,0.9904301061911076,0.962519548165195,0.9935973515281237,0.965200147304468,True,False,True,angle_profile_localmax,28.5,28.5,28.5,0.3918067226890756,8.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,40.657271998054384,706.0,50.13686362886038,1.0,302.199019592193,706.0,313.63745704361816,1.0,42.51565058541882,706.0,49.80057958331515,1.0,307.9908524448797,706.0,308.37363420154384,737.8733133078488,50.565439506986834,258.6844229546995,306.3798808037871,728.6211204207663,50.03432888277351,267.1183267508209,308.13534214785017,728.8461695908051,50.03665436819871,262.5213460100682,308.13284620407245
726,727,726,726,21.774991751897062,21.804977628520163,True,,27.811825446167255,28.66678287487298,28.917158950903968,28.746776443240513,28.667740199334588,28.918116275365577,49.387964352021484,mm,48.501860861010236,mm,48.11814653224114,mm,547.456330687102,537.6340395244132,533.3806380891424,49.387964352021484,48.501860861010236,48.11814653224114,0.854957428705724,1.1053335047367128,-0.07903624390592512,0.17133983212506365,-0.886103491011248,-1.269817819780343,0.854957428705724,1.1053335047367128,0.07903624390592512,0.17133983212506365,0.886103491011248,1.269817819780343,0.898450984885257,0.8940483151640943,0.9882791100562651,1.1310273530031036,1.172506385252054,0.5247443182901466,3.582349509021444,52.474431829014655,1.0,1.0,3.055292111054342,100.0,0.006662338670653305,0.006482766120664608,0.0052336688940599375,0.00798551810154288,0.9629665686192299,0.950448867060305,0.9749343005289309,0.9539996148526498,True,False,True,angle_profile_localmax,28.0,28.0,26.5,0.39504373177842567,4.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,40.76549772968301,706.0,49.85508464871303,1.0,301.5651270789414,706.0,313.07031942039464,1.0,42.681085641449236,706.0,49.4325118819861,1.0,307.57019275111116,706.0,307.58197221813697,739.0276760981467,50.280911503504065,254.81092908292032,305.70717467817815,729.8876869958073,49.661272104410536,263.00907794565455,307.57457052032265,730.1138046482167,49.663437518101205,258.3805666628916,307.57449318500915
727,728,727,727,21.8049848534837,21.834970720168748,True,,27.502015723118816,28.31880057240133,28.564701943583458,28.296189462989286,28.297274559685373,28.543175930867502,49.81459788794375,mm,49.034444108688,mm,48.64746565126966,mm,552.1854834916052,543.5376250312161,539.2480413414901,49.81459788794375,49.034444108688,48.64746565126966,0.8167848492825129,1.0626862204646415,0.001085096696087362,0.24698646787821588,-0.7801537792557482,-1.1671322366740853,0.8167848492825129,1.0626862204646415,0.001085096696087362,0.24698646787821588,0.7801537792557482,1.1671322366740853,0.8665771275923969,0.8742449978677448,0.9814738101761082,1.450342257008273,1.3696059742910227,0.549171536111991,4.184546328504258,54.9171536111991,1.0,1.0,3.055292111054342,100.0,0.006567402405058292,0.005805272718487903,0.005339563276221844,0.008301082655009315,0.9910832994801888,0.9550153672497977,0.9939531496135015,0.9578883977431122,True,False,False,houghpeaks,28.0,28.0,28.0,0.1956600361663653,1.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,40.56458982755895,706.0,49.88780850939693,1.0,301.87113383024166,706.0,311.6437270426526,1.0,42.73540958018191,706.0,49.05318202593084,1.0,307.22252346667455,706.0,306.95765509752516,739.7615580997809,50.33428565720379,249.97602275398856,305.32239821324697,731.7562010646441,49.28399311443208,258.14666339059187,307.12591351296606,731.9653654960521,49.28586751624964,253.4773762320134,307.12766776328493
728,729,728,728,21.834977955070332,21.864963811817333,True,,27.160217985873963,27.980271702301877,28.222335048332837,27.981542299118473,27.979487729096558,28.22155107512752,50.31507600157525,mm,49.546391362557536,mm,49.15628065088841,mm,557.7331896032601,549.2124644133596,544.8881602721752,50.31507600157525,49.546391362557536,49.15628065088841,0.820053716427914,1.0621170624588743,-0.002054570021915225,0.24000877600904502,-0.7686846390177138,-1.1587953506868374,0.820053716427914,1.0621170624588743,0.002054570021915225,0.24000877600904502,0.7686846390177138,1.1587953506868374,0.8479864849321374,0.8416246725033242,0.9794467605669402,1.655734063393252,1.7290396681577744,0.5574585991580027,5.282721257822465,55.74585991580027,1.0,1.0,3.055292111054342,100.0,0.006485642672267814,0.0047920000056408075,0.005343342553535753,0.008591568034448924,0.9899758529504582,0.9615230053327467,0.9932072213378687,0.9639123748801741,True,False,False,houghpeaks,26.5,26.5,26.5,0.2900036616623947,3.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,40.31756273376047,706.0,50.0001676765844,1.0,301.58106008214645,706.0,311.6877958712469,1.0,42.41704687542123,706.0,49.04864142365732,1.0,306.9742765065101,706.0,306.9646300523649,740.0379127354419,50.46765088523064,243.80399071539955,305.0618484264015,732.333239388267,49.29634548999013,252.22183297480797,306.97083905985465,732.5363613449524,49.298256160146984,247.52178636110088,306.97090337018676
729,730,729,729,21.86497105665697,21.894956903465914,True,,26.842706415054373,27.66319255712,27.900758598733574,27.638322989663692,27.64690039142691,27.884466433040487,50.920438001278164,mm,50.1105667012417,mm,49.717814687733856,mm,564.4435139392175,555.4662423293458,551.1126598521977,50.920438001278164,50.1105667012417,49.717814687733856,0.8204861420656258,1.0580521836792016,0.008577401763218973,0.24614344337679483,-0.8098713000364626,-1.2026233135443078,0.8204861420656258,1.0580521836792016,0.008577401763218973,0.24614344337679483,0.8098713000364626,1.2026233135443078,0.8256574695445933,0.8103846164049049,0.9738587131662046,1.919513833252525,2.1100707667735294,0.5824185661880593,6.446882567489551,58.24185661880593,1.0,1.0,3.055292111054342,100.0,0.006231477917272881,0.004067196021244648,0.005351098629109441,0.008834481440455389,0.9906863727919174,0.9630025749130554,0.9936689052183053,0.964923035763149,True,False,False,houghpeaks,29.0,29.0,29.0,0.1963898916967509,1.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,40.529483339437746,706.0,49.8211381273306,1.0,301.87016122402895,706.0,311.6605113167903,1.0,42.64309478598885,706.0,48.91607323928789,1.0,307.1165670722377,706.0,306.91609895362916,741.1015401498347,50.283764217537154,237.4770964693624,305.1541237252414,733.229490189422,49.15835693468159,246.17847751800878,307.0468500961932,733.428037419369,49.16012357651907,241.4559954842129,307.0481929431272
730,731,730,730,21.894964158243603,21.9249499951145,True,,26.569300290979555,27.3459360681955,27.57991687119042,27.36280205652078,27.321902099486586,27.555882902481507,51.437449512101104,mm,50.6709648940281,mm,50.274322935925206,mm,570.1744896607656,561.6781512908045,557.2814495067054,51.437449512101104,50.6709648940281,50.274322935925206,0.7766357772159438,1.0106165802108649,-0.04089995703419547,0.1930808459607256,-0.766484618073001,-1.1631265761758982,0.7766357772159438,1.0106165802108649,0.04089995703419547,0.1930808459607256,0.766484618073001,1.1631265761758982,0.8020441481576689,0.7239606595666264,0.9410690167372712,2.2174619663691866,3.3280760434104306,0.7789652723035121,10.168244480420835,77.89652723035121,1.0,1.0,3.055292111054342,100.0,0.004680953215383029,0.002670607435931588,0.005356347829374135,0.009072568154160061,0.9605217140280581,0.9373999145636456,0.9727481305990391,0.9405729681381074,True,False,True,angle_profile_localmax,17.0,17.0,27.0,0.3876588021778584,4.0,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,40.683300905311356,706.0,49.77712672275552,1.0,302.06955448357024,706.0,311.83387775256034,1.0,42.878882694092056,706.0,48.96701919365636,1.0,307.31908696888087,706.0,307.02335927170003,741.602938698886,50.23637058533256,231.6422832386352,305.2639740765348,733.6504337040985,49.20579878892261,239.6951502419615,307.21896105808753,733.8414750240859,49.20744855577813,234.93128884043733,307.2209593641329
731,732,731,731,21.92495725983024,21.95494308676308,True,,26.18819231084729,26.926211081339062,27.14974515307574,26.97461702444388,26.886215859644036,27.109749931380716,52.10034957622593,mm,51.352331479647646,mm,50.960880053256275,mm,577.5226126595458,569.2309722201572,564.8918065074955,52.10034957622593,51.352331479647646,50.960880053256275,0.7380187704917738,0.9615528422284534,-0.08840116479984417,0.13513290693683544,-0.748018096578285,-1.1394695229696552,0.7380187704917738,0.9615528422284534,0.08840116479984417,0.13513290693683544,0.748018096578285,1.1394695229696552,0.8295449774204191,0.7682588124597702,0.9402438208181828,1.8723007958061837,2.6754016498865743,0.7848451588023857,8.174133554800221,78.48451588023858,1.0,1.0,3.055292111054342,100.0,0.004813552128271046,0.0035314494271600798,0.005476253250553093,0.009553636391092185,0.9972559854293107,0.9714984067234548,0.9981063450111027,0.9726467436759658,True,False,False,houghpeaks,27.0,27.0,27.0,0.19498709915223,4.0,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,41.08862696423891,706.0,49.633983471151375,1.0,301.88422834153863,706.0,311.56145496518707,1.0,43.25887943538601,706.0,48.946929213463,1.0,307.1125926896954,706.0,306.62046855569423,742.745514661131,50.07937853896606,224.50598080313358,304.9521971755425,735.0115885119981,49.180999227076235,232.36127996283886,306.95109131445696,735.1758746699526,49.1823247133802,227.6549696539786,306.95437654691807
732,733,732,732,21.954950361416874,21.984936178411665,True,,25.92329373788882,26.63910478706927,26.85672877954073,26.709625257019788,26.604233495517825,26.821857487989284,52.57766890842573,mm,51.86478799063656,mm,51.475080544207096,mm,582.8136080184469,574.9114566220462,570.591622600481,52.57766890842573,51.86478799063656,51.475080544207096,0.7158110491804521,0.9334350416519115,-0.10539176150196283,0.11223223096949653,-0.7128809177891711,-1.102588364218633,0.7158110491804521,0.9334350416519115,0.10539176150196283,0.11223223096949653,0.7128809177891711,1.102588364218633,0.8671086366300377,0.8705555757360297,0.9836249241804853,1.444669180440358,1.408154279237898,0.5408610564184793,4.302322660502963,54.08610564184792,1.0,1.0,3.055292111054342,100.0,0.006955462702664534,0.006858996208357054,0.005456704072030268,0.009726769185774422,0.9948975848973646,0.9910634688518632,0.9964683508534392,0.9916230725709344,True,False,False,houghpeaks,27.5,27.5,27.5,0.19526202440775306,1.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,41.01409211706608,706.0,49.47875460101424,1.0,301.71983502325924,706.0,311.3959147129302,1.0,43.1962074169645,706.0,48.75985426025778,1.0,306.9028540110641,706.0,306.4737776674281,743.3638354960271,49.92736773091444,219.1928617333371,304.7145180273005,735.7231018122752,48.99441999298225,226.67608197534364,306.76550327617036,735.8887653571514,48.995727359590056,222.005062600605,306.7683461469709
