frame,time_s,success,fascicle_length_px,final_fascicle_length_px,fascicle_angle_deg,pennation_angle_deg,super_apo_angle_deg,deep_apo_angle_deg,selected_line_angle_deg,selected_line_length_px,matlab_formula_fascicle_length_px,muscle_thickness_px,dohough_mask_density,dohough_n_peaks,n_fascicle_candidates,error
475,14.246723253651659,True,583.0798008052874,583.0798008052874,25.0,25.75436806993619,-0.7543680699361914,-1.9886375744290206,19.025606155395508,748.9014892578125,583.0798008052874,253.35629158585508,0.08977269795402358,10,83,
476,14.276716355238294,True,577.2016445667532,577.2016445667532,25.0,25.740965496577388,-0.7409654965773882,-2.2270468546301174,17.81888771057129,786.2392578125,577.2016445667532,250.68053759031127,0.09313965788591037,10,117,
477,14.30670945682493,True,661.9917698260119,661.9917698260119,23.0,23.754245960579397,-0.7542459605793965,-0.5669723332104013,22.479433059692383,675.5963745117188,661.9917698260119,266.6598962239156,0.0860380814778503,10,117,
478,14.336702558411565,True,639.5862517911357,639.5862517911357,23.0,23.701325672777983,-0.7013256727779833,-1.5059392020162932,17.592422485351562,816.666015625,639.5862517911357,257.0938220992585,0.09243014525658556,10,91,
479,14.3666956599982,True,606.6159718805839,606.6159718805839,24.0,24.80710406688152,-0.8071040668815215,-1.8977983529108258,20.2248592376709,709.9495239257812,606.6159718805839,254.51460820115173,0.09662271988441394,10,131,
480,14.396688761584835,True,680.7888813664159,680.7888813664159,22.0,22.833522620057494,-0.8335226200574937,-0.9419729342022833,21.801406860351562,686.5772094726562,680.7888813664159,264.1834503011549,0.09575840449960009,10,138,
481,14.42668186317147,True,580.3960461015383,580.3960461015383,24.0,24.43342978709265,-0.4334297870926491,-3.179830682896636,18.970407485961914,713.1648559570312,580.3960461015383,240.07252877266333,0.08987589979101628,10,119,
482,14.456674964758106,True,610.9265508609883,610.9265508609883,24.0,24.414219865724164,-0.4142198657241636,-1.909151248295359,19.65382194519043,732.0682373046875,610.9265508609883,252.5145362483186,0.09762248768028071,10,130,
483,14.48666806634474,True,635.6477907256728,635.6477907256728,24.0,24.438165322421412,-0.43816532242141193,-0.6078627583205218,22.69379425048828,669.0946044921875,635.6477907256728,262.9744539812767,0.08825692097319332,10,143,
484,14.516661167931375,True,640.0042137737944,640.0042137737944,24.0,24.438165322421412,-0.43816532242141193,-0.4662952970423646,19.65382194519043,770.7320556640625,640.0042137737944,264.77675391703724,0.08811501844732836,10,84,
485,14.54665426951801,True,646.6240557875686,646.6240557875686,24.0,24.438165322421412,-0.43816532242141193,-0.163977463160478,22.306203842163086,692.6118774414062,646.6240557875686,267.51545507263666,0.0773497768260275,10,97,
486,14.576647371104645,True,622.4827864140756,622.4827864140756,25.0,25.519871261850568,-0.5198712618505681,-0.3183076844815673,-21.801406860351562,731.9028930664062,622.4827864140756,268.1805890777795,0.06991279444774116,10,95,
487,14.60664047269128,True,677.1487551684663,677.1487551684663,23.0,23.447769600218464,-0.44776960021846435,-0.1311953150182319,19.65382194519043,784.1829833984375,677.1487551684663,269.4462373088687,0.07854304806625557,10,102,
488,14.636633574277916,True,650.6262852418024,650.6262852418024,24.0,24.572895509035646,-0.5728955090356465,0.5000003593559705,19.536653518676758,788.7465209960938,650.6262852418024,270.56334416515284,0.09473283624448516,10,130,
489,14.666626675864551,True,676.2026318471258,676.2026318471258,23.0,23.712487654964036,-0.7124876549640362,0.5000003593559705,19.025606155395508,807.6983642578125,676.2026318471258,271.93308726818276,0.10598183647668928,10,128,
490,14.696619777451186,True,699.2397679603223,699.2397679603223,22.0,22.992534140430905,-0.9925341404309052,0.5000003593559705,-19.358993530273438,808.4539794921875,699.2397679603223,273.1308707705668,0.105349725225109,10,115,
491,14.726612879037821,True,693.860104285735,693.860104285735,22.0,22.751035909294046,-0.7510359092940462,-0.6408953474382031,22.98871612548828,666.8495483398438,693.860104285735,268.3348771463784,0.09236564410846514,10,111,
492,14.756605980624457,True,691.2738918518327,691.2738918518327,22.0,22.794318388257523,-0.7943183882575227,-0.7860819396216812,18.434947967529297,813.1908569335938,691.2738918518327,267.81621378396824,0.09121752367192136,10,143,
493,14.78659908221109,True,689.9075315318686,689.9075315318686,22.0,22.876012678821553,-0.876012678821553,-0.9210901484986493,19.093490600585938,785.171875,689.9075315318686,268.1934496816718,0.08389664336025181,10,95,
494,14.816592183797725,True,685.7982444741407,685.7982444741407,22.0,22.900086592328933,-0.9000865923289325,-1.0850176964839022,-19.855209350585938,828.7813720703125,685.7982444741407,266.8614766618602,0.09073376506101809,10,136,
495,14.84658528538436,True,683.2651059650076,683.2651059650076,22.0,22.972173514101655,-0.9721735141016552,-1.2392846249372838,19.20397186279297,775.5633544921875,683.2651059650076,266.66745675216765,0.07916870920302381,10,92,
496,14.876578386970996,True,657.5540641198982,657.5540641198982,23.0,23.976908270577496,-0.9769082705774963,-1.2537463421996335,-21.447738647460938,773.5784301757812,657.5540641198982,267.209210594558,0.08078123790603473,10,85,
497,14.906571488557631,True,659.2217562841788,659.2217562841788,23.0,23.914424292358973,-0.9144242923589729,-1.2055417005559548,18.434947967529297,805.5654907226562,659.2217562841788,267.229869498441,0.08240021672385768,10,133,
498,14.936564590144267,True,660.1043585517806,660.1043585517806,23.0,24.039523431550265,-1.0395234315502648,-1.147691851033727,-19.798873901367188,840.4141845703125,660.1043585517806,268.90454919105184,0.07906550736603112,10,112,
499,14.966557691730902,True,661.6399182045213,661.6399182045213,23.0,24.08279893537724,-1.082798935377241,-1.0753762617513871,-24.443954467773438,680.6683959960938,661.6399182045213,269.9863999944015,0.07782708532211874,10,98,
500,14.996550793317537,True,663.3507787955023,663.3507787955023,23.0,23.986644131042453,-0.9866441310424534,-1.0512685987205543,18.970407485961914,789.8521728515625,663.3507787955023,269.6678004096559,0.08928248922830827,10,102,
501,15.026543894904172,True,690.3606468222727,690.3606468222727,22.0,23.029921394718144,-1.0299213947181443,-1.1091222835152337,-30.963760375976562,542.3645629882812,690.3606468222727,270.07722269160337,0.07498258469000749,10,88,
502,15.056536996490806,True,719.6189618673795,719.6189618673795,21.0,22.05399312980302,-1.0539931298030183,-1.1959010732824424,-22.380126953125,747.6339111328125,719.6189618673795,270.2026472396746,0.08049098273949276,10,99,
503,15.086530098077441,True,722.5117016902853,722.5117016902853,21.0,22.058860517290157,-1.0588605172901566,-1.1428700761540256,21.801406860351562,698.533203125,722.5117016902853,271.34570040034936,0.08121339559844165,10,94,
504,15.116523199664076,True,692.9888837213501,692.9888837213501,22.0,23.190772429785397,-1.1907724297853974,-1.1284071951261012,19.093490600585938,787.381591796875,692.9888837213501,272.894778804658,0.08507056425604376,10,110,
505,15.146516301250712,True,721.7675393129865,721.7675393129865,21.0,22.20402969552589,-1.2040296955258896,-1.2441086020203898,20.55604362487793,735.7686157226562,721.7675393129865,272.76021421195566,0.08651538997394154,10,110,
506,15.176509402837347,True,720.9541447354342,720.9541447354342,21.0,22.190752136336243,-1.1907521363362434,-1.427276500952189,17.969139099121094,828.8920288085938,720.9541447354342,272.29813782239364,0.07587915064888155,10,115,
507,15.206502504423982,True,663.0458019508123,663.0458019508123,23.0,24.25699530928975,-1.2569953092897492,-1.5477648829114514,22.932098388671875,664.0820922851562,663.0458019508123,272.3992179785309,0.07168012590624114,10,109,
508,15.236495606010617,True,663.825664327683,663.825664327683,23.0,24.20411086853437,-1.2041108685343715,-1.562225332409497,17.81888771057129,833.6803588867188,663.825664327683,272.16087228459963,0.06818416367811347,10,80,
509,15.266488707597253,True,663.7169565806237,663.7169565806237,23.0,24.230522594686278,-1.2305225946862777,-1.6730642544295051,17.744670867919922,836.0718994140625,663.7169565806237,272.3953328365145,0.06846151861503134,10,72,
510,15.296481809183888,True,664.204192392449,664.204192392449,23.0,24.230522594686278,-1.2305225946862777,-1.67306171513016,19.093490600585938,783.8180541992188,664.204192392449,272.5952987403778,0.07026755076240357,10,69,
511,15.326474910770523,True,639.8543572296741,639.8543572296741,24.0,25.25699530928975,-1.2569953092897492,-1.629692071241891,28.810791015625,544.0729370117188,639.8543572296741,273.0125214037392,0.07169302613586521,10,76,
512,15.356468012357157,True,639.4838542008188,639.4838542008188,24.0,25.349562918873602,-1.3495629188736018,-1.6537857051989988,18.434947967529297,807.8272094726562,639.4838542008188,273.78846863096425,0.07453107665316443,10,114,
513,15.386461113943792,True,640.9926970897172,640.9926970897172,24.0,25.30979612452245,-1.3097961245224496,-1.6200549636413086,18.970407485961914,789.5770874023438,640.9926970897172,274.0323470300536,0.07830439381820996,10,89,
514,15.416454215530427,True,640.7580641847893,640.7580641847893,24.0,25.30979612452245,-1.3097961245224496,-1.6537882445479681,-21.801406860351562,794.1319580078125,640.7580641847893,273.9320385461663,0.08056838411723728,10,90,
515,15.446447317117062,True,596.7160169062834,596.7160169062834,26.0,27.349481438004062,-1.3494814380040623,-1.697156829111691,19.093490600585938,783.8676147460938,596.7160169062834,274.1413663643319,0.07914290874377564,10,74,
516,15.476440418703698,True,641.1567477300902,641.1567477300902,24.0,25.27012921214387,-1.2701292121438712,-1.7019737487462692,18.434947967529297,810.281494140625,641.1567477300902,273.70113926848677,0.07825279289971361,10,74,
517,15.506433520290333,True,640.6779996075172,640.6779996075172,24.0,25.349481438004062,-1.3494814380040623,-1.6537882445479681,18.434947967529297,809.4075317382812,640.6779996075172,274.2989063820677,0.07843984622926288,10,81,
518,15.536426621876968,True,665.6137001436932,665.6137001436932,23.0,24.323010964929978,-1.3230109649299777,-1.7019737487462692,17.878694534301758,832.2308959960938,665.6137001436932,274.1532108023337,0.0788849041512939,10,70,
519,15.566419723463603,True,664.808256309574,664.808256309574,23.0,24.349562918873602,-1.3495629188736018,-1.7019737487462692,17.81888771057129,833.6878662109375,664.808256309574,274.10217343988046,0.07899455610309863,10,81,
520,15.596412825050239,True,664.8784600045533,664.8784600045533,23.0,24.349562918873602,-1.3495629188736018,-1.663425026908584,17.878694534301758,831.2197875976562,664.8784600045533,274.1311186059411,0.07718207384091437,10,66,
521,15.626405926636872,True,665.8520980795536,665.8520980795536,23.0,24.2569135053609,-1.2569135053608989,-1.6586053777933785,18.434947967529297,810.3914184570312,665.8520980795536,273.55126235114045,0.07743362831858407,10,128,
522,15.656399028223507,True,665.1023030439577,665.1023030439577,23.0,24.30979612452245,-1.3097961245224496,-1.726068141212295,20.2248592376709,750.5338745117188,665.1023030439577,273.80278442990306,0.07629840811166438,10,69,
523,15.686392129810143,True,664.6718650983794,664.6718650983794,23.0,24.33626656395853,-1.3362665639585316,-1.7019737487462692,-22.380126953125,774.6776733398438,664.6718650983794,273.9054051765237,0.07798188807760778,10,75,
524,15.716385231396778,True,665.3661437091827,665.3661437091827,23.0,24.33626656395853,-1.3362665639585316,-1.6537882445479681,18.970407485961914,789.2000732421875,665.3661437091827,274.1915112601163,0.0794331639103176,10,83,
525,15.746378332983413,True,665.0236426914055,665.0236426914055,23.0,24.323010964929978,-1.3230109649299777,-1.726068141212295,18.434947967529297,808.9298095703125,665.0236426914055,273.9101777261401,0.08001367424340153,10,90,
526,15.776371434570049,True,664.4935494189518,664.4935494189518,23.0,24.2569135053609,-1.2569135053608989,-1.7694334562421545,18.92464256286621,789.6556396484375,664.4935494189518,272.9931313455539,0.08118114502438144,10,62,
527,15.806364536156684,True,665.3701635203105,665.3701635203105,23.0,24.323010964929978,-1.3230109649299777,-1.735704204211089,18.92464256286621,790.4910888671875,665.3701635203105,274.05290285008766,0.08252921902009856,10,75,
528,15.836357637743319,True,663.5921311159658,663.5921311159658,23.0,24.455235404124153,-1.4552354041241529,-1.7694334562421545,-21.801406860351562,801.4326782226562,663.5921311159658,274.7153123563992,0.08311617946799453,10,114,
529,15.866350739329954,True,666.0735779107226,666.0735779107226,23.0,24.283344783756917,-1.2833447837569167,-1.7501593839294856,19.093490600585938,785.2610473632812,666.0735779107226,273.9223638659825,0.08211641167212777,10,89,
530,15.896343840916588,True,665.1132889455827,665.1132889455827,23.0,24.402380064268783,-1.4023800642687831,-1.735704204211089,18.434947967529297,808.7243041992188,665.1132889455827,274.7864068382356,0.08184550685002193,10,73,
531,15.926336942503223,True,665.1132889455827,665.1132889455827,23.0,24.402380064268783,-1.4023800642687831,-1.735704204211089,18.434947967529297,808.5670776367188,665.1132889455827,274.7864068382356,0.08279367372739235,10,106,
532,15.956330044089858,True,665.10936807383,665.10936807383,23.0,24.375890146342044,-1.3758901463420443,-1.735704204211089,17.81888771057129,833.7066650390625,665.10936807383,274.5047238329492,0.08328388245310767,10,93,
533,15.986323145676494,True,665.7934117901954,665.7934117901954,23.0,24.375992232974028,-1.3759922329740277,-1.7067931835260595,19.025606155395508,787.2701416015625,665.7934117901954,274.78812369120334,0.08276787326814418,10,66,
534,16.01631624726313,True,663.883272266605,663.883272266605,23.0,24.402359774211988,-1.4023597742119875,-1.783888113079712,-20.806793212890625,840.2619018554688,663.883272266605,274.2780208710166,0.08247761810160222,10,99,
535,16.046309348849764,True,663.883272266605,663.883272266605,23.0,24.402359774211988,-1.4023597742119875,-1.783888113079712,18.434947967529297,807.1517944335938,663.883272266605,274.2780208710166,0.08323228153461132,10,99,
536,16.076302450436398,True,664.094150046961,664.094150046961,23.0,24.508108871893256,-1.5081088718932563,-1.7501593839294856,18.434947967529297,807.0253295898438,664.094150046961,275.48087821945967,0.08381279186769525,10,67,
537,16.106295552023035,True,664.109244673509,664.109244673509,23.0,24.455235404124153,-1.4552354041241529,-1.783888113079712,17.81888771057129,831.8989868164062,664.109244673509,274.92938815058517,0.08464485667844887,10,112,
538,16.136288653609668,True,663.6639670674518,663.6639670674518,23.0,24.508128843045,-1.5081288430450002,-1.8176130665859205,17.81888771057129,830.6954956054688,663.6639670674518,275.3026393321807,0.08523181712634485,10,91,
539,16.166281755196305,True,664.3876805921523,664.3876805921523,23.0,24.508128843045,-1.5081288430450002,-1.783888113079712,18.970407485961914,786.9246215820312,664.3876805921523,275.60285186948454,0.08579297711499265,10,119,
540,16.19627485678294,True,690.3715626361536,690.3715626361536,22.0,23.46844893477916,-1.4684489347791612,-1.8176130665859205,18.434947967529297,806.5634155273438,690.3715626361536,274.93634021820645,0.08691529709228825,10,109,
541,16.226267958369576,True,691.2947113907785,691.2947113907785,22.0,23.389104902643254,-1.389104902643254,-1.8176130665859205,-21.037506103515625,832.3760986328125,691.2947113907785,274.42558953644755,0.08770221109935757,10,104,
